(u'Maryland, USA', '|', u"Hey any @SenTedCruz supporters out there? I need to thin out my list of who I'm following. #DearLeaderDaddyCruz @realDonaldTrump 2016!", 'Trump')
(u'Elkhorn, WI', '|', u'Yes! And NY PA too!  https://t.co/gynCz5dsmY. #NeverTrump #BernieNotSoQualified #HillaryRealDemocrat #HillarysTurn #MoveAsideBoys', 'Trump')
(u'Bogart, GA', '|', u"What a time to live in Pittsburg. Hannity and Trump. Get tickets early. There won't be any room for late arrivals.  https://t.co/40WxvcNF0R", 'Trump')
(u'Hoover, AL', '|', u'@DanScavino @cologop @realDonaldTrump I hope the Trump campaign is investigating/filing suit over these corrupt atrocities! Cruz condoning.', 'Trump')
(u'Benbrook, TX', '|', u'This Puss works for Hillary Foundation $$. @DanScavino @realDonaldTrump  https://t.co/hgiKhMh3kH', 'Trump')
(u'Prospect, CT', '|', u'@jhrusher @foxandfriends @realDonaldTrump @kingsthings @BretBaier @LeezaGibbons   Me either', 'Trump')
(u'North Patchogue, NY', '|', u"There are rules re:delegates Trump should've worked harder at knowing and understanding them rather than tweeting https://t.co/co7PMnp7tF", 'Trump')
(u'Arkansas, USA', '|', u'@solomongrundy6 @DeniseDedrick @FoxNews @realDonaldTrump @tedcruz @CNN you are right. He would have to be drunk to say that stupid stuff.', 'Trump')
(u'Pontiac, MI', '|', u'@MarkHalperin @Morning_Joe @realDonaldTrump Mark Halperin says voter disenfranchisement is the rules. I hear: voters already lot democracy!', 'Trump')
(u'Jersey City, NJ', '|', u'\u201c@HLangendoen: @Sirveroldj @TrumpUpAmerica1 @LindaflorDrika https://t.co/zeNlmM0ZHV\u201d Lovely! GoodMonday...!', 'Trump')
(u'Bogart, GA', '|', u'Be still my heart \u2764\ufe0f\U0001f1fa\U0001f1f8\u2764\ufe0f\U0001f1fa\U0001f1f8\u2764\ufe0f\U0001f1fa\U0001f1f8#TrumpArmy #MakeAmericaGreatAgain https://t.co/1jcm307VgP', 'Trump')
(u'Sag Harbor, NY', '|', u"The Republican Party has become a putrified institution. Donald Trump is actually good for the party. He's the colonic it needs.#morningjoe", 'Trump')
(u'Kentucky, USA', '|', u'#Trump in 2016 Temp:55.0\xb0F Wind:7.2mph Pressure: 30.00hpa Falling slowly Rain Today 0.00in.  Forecast: Unsettled, precipitation later', 'Trump')
(u'Pikesville, MD', '|', u'#MSNBC #morningjoe #CNN #newday managerial,CEO capabilities can be ascertained by how campaign run #Trump abject failure-clueless abt rules', 'Trump')
(u'South Carolina, USA', '|', u'Donald Trump in Colorado #winningnot https://t.co/BJDZfSFf5I', 'Trump')
(u'Manhattan, NY', '|', u'Checkout the new podcast:\n"THE JLEGEND EFFECT"\nSupport Trump With A Elbow\n feat: AlbertT\u2026 https://t.co/pDsknnf1N1', 'Trump')
(u'Manhattan, NY', '|', u'@bloodless_coup @NicolleDWallace @realDonaldTrump Can you believe the @Morning_Joe show this morning? Unreal.', 'Trump')
(u'Pikesville, MD', '|', u'#msnbc #morningjoe #CNN #newday #Trump meme publicity,branding then failure Casinos,Airline,Plaza Hotel,vodka etcetera-campaign deplorable', 'Trump')
(u'North Bay Shore, NY', '|', u"Doesn't take much digging to find sincerity @realDonaldTrump  https://t.co/MJvkbHk6Gv", 'Trump')
(u'West Virginia, USA', '|', u"@realDonaldTrump I know it's jumping the gun a little, but I hope you declassify the 28 pages from 9-11 when your PRESIDENT!!!", 'Trump')
(u'Pennsylvania, USA', '|', u'EPIC RESPONSE to Boston Globe\u2019s Fake \u201cTrump\u201d Issue \u2013 The \u201cObama Disaster\u201d Edition\nhttps://t.co/QyghNaqNkZ', 'Trump')
(u'Glenside, PA', '|', u"#Bugles Snacks\U0001f60b\U0001f3ba (that's a trumpet but you get the idea) on sale BOGO FREE \U0001f4b0 til Wednesday or while supplies last! @GeneralMills @bugles", 'Trump')
(u'Arizona, USA', '|', u"#tcot\nA 2Wk Illness adds perspective\n#Hillary Lies\n#Cruz fights on\n#Trump can't articulate 1 policy position in detail\nI DIDN'T MISS A THING", 'Trump')
(u'Cuyahoga Falls, OH', '|', u'Trump=Cheap SOB. https://t.co/50eZ5md9mj', 'Trump')
(u'Brighton, NY', '|', u'@Earnest_One It sure does. The guy is as scary as Trump', 'Trump')
(u'Texas, USA', '|', u'@NotMyUSA @bloodless_coup @AmericanTruckin I must share with the Twitter World...as @realDonaldTrump would say: "Enjoy"!', 'Trump')
(u'Georgia, USA', '|', u'every time HRC is covered it is negative - and when trump is covered??  have they mentioned his "charitable" donations yet??  @Morning_Joe', 'Trump')
(u'Pontiac, MI', '|', u'@MarkHalperin @Morning_Joe @realDonaldTrump Mark Halperin says voter disenfranchisement is the rules. I hear: voters already lost democracy!', 'Trump')
(u'Pennsylvania, USA', '|', u'Rep. Chris Collins: DONALD TRUMP Could Likely Sweep ALL 95 DELEGATESn New York State (VIDEO)\nhttps://t.co/zepCwIbo2l https://t.co/qsOuA5Qboh', 'Trump')
(u'Dumfries, VA', '|', u"Trump slams nominating process as top aide Manafort accuses Cruz of 'gestapo tactics' https://t.co/8bhL9PEWOg via the @FoxNews Android app", 'Trump')
(u'Arizona, USA', '|', u'https://t.co/jWpWxsQYgK VERY interesting !! Body language for Trump', 'Trump')
(u'Huntersville, NC', '|', u'Actually @PaulManafort, #TedCruz is playing by the rules. He knows the rules, has better ground game than Trump, his sycophantic supporters.', 'Trump')
(u'Philadelphia, PA', '|', u'Trump is right on suspending Muslim immigration  https://t.co/gYEn3KIqZH via BreitbartNews', 'Trump')
(u'Manassas Park, VA', '|', u'My favorite English teacher blocked me on Facebook because I posted about being anti trump...', 'Trump')
(u'Freeburg, IL', '|', u"@EricTrump @DonaldJTrumpJr @LaraLeaTrump Red State reporting Eric &amp; Ivanka not registered as republican &amp; can't vote for father. False?", 'Trump')
(u'Texas, USA', '|', u'@Cam_Loon Trump should just tell the GOP Establishment to go F themselves &amp; get on the ballot in all 50 States &amp; run as an Independent', 'Trump')
(u'Georgia, USA', '|', u'Trump will be the next president if Sanders loses to Hillary.\n#MorningJoe', 'Trump')
(u'Detroit, MI', '|', u'@cthagod @breakfastclubam Donald Trump should be #DonkeyOfTheDay.  Mofo going around kissing our Black Babies. https://t.co/olvm19LNYa', 'Trump')
(u'Wisconsin, USA', '|', u'@Carolde @DRJAMESCABOT Fox shows 54%. I think the fix is in. #Trump should clean up.', 'Trump')
(u'Maryland, USA', '|', u'FOX still pushing fake narrative @realDonaldTrump has no ground game but reality is the party hacks cancel primary and anoint Cruz.', 'Trump')
(u'Gloucester, MA', '|', u'@JoeNBC @hughhewitt @realDonaldTrump https://t.co/KjsjdGj0KW', 'Trump')
(u'Pikesville, MD', '|', u'@lgib15 Knew  was coming,not watching now onto #HRC/Obamabash show pushes/rationalizes #Trump,pumps #Bernie-biz as usual-partisan hacks', 'Trump')
(u'Georgia, USA', '|', u'@bostonrandy I doubt it.\nI can see Trump beating Hillary.', 'Trump')
(u'Fort Belvoir, VA', '|', u'Achievement Unlocked: attempt by dad to drag me into a "ya but trump has some good ideas" discussion successfully deflected. +500 pts', 'Trump')
(u'Waverly, NY', '|', u'Even @realDonaldTrump will feel "the  Bern" in that case... heart burn, that is. @18NewsTorri @john_kucko  https://t.co/3POLNYCw95', 'Trump')
(u'North Bay Shore, NY', '|', u"@NY_2_Carolina @realDonaldTrump wow retired law enforcement? You're a class act!", 'Trump')
(u'Manhattan, NY', '|', u'Republicans hoping for Cruz instead of Trump should be careful what they wish for https://t.co/uEGtfHmZr0', 'Trump')
(u'Horsham, PA', '|', u'@ABC @TheView @Rosie this tiger looks hungry... Donald Trump is not useless, we can use his body to feed the kitty\U0001f600 #NoTrump', 'Trump')
(u'Georgia, USA', '|', u'@Joenbc /  "Not a single one of those donations was actually a personal gift of Trump\u2019s own money."\nhttps://t.co/5hzp1ii2DX', 'Trump')
(u'South Hempstead, NY', '|', u'@realDonaldTrump@Morning_Joe@JoeNBC agree a 100% the system is rigged! U all have the platform2make a difference! What Ru going2do about it?', 'Trump')
(u'Texas, USA', '|', u'@micro_mamags @juliagouliah @TeamTrumpAZ @DemocraticTrump @FinkDiana @joehos18 open &amp; honest &amp; transparey vs closed questionable and muddy', 'Trump')
(u'Bellerose, NY', '|', u"@Talkmaster @foxandfriends Trump thinks the US is a democracy..I learned we were a republic in 5th grade social studies for pete's sake", 'Trump')
(u'Newark, DE', '|', u'@rick00979 @AVD911 @thehill \nA "Town Hall with the Trump Family". Right. That should last ten minutes. Bet they don\'t do one w/the Clintons', 'Trump')
(u'Kentucky, USA', '|', u"@realDonaldTrump that's just not right", 'Trump')
(u'North Carolina, USA', '|', u"@_metafizik @HillaryClinton @realDonaldTrump  major difference is that the former's are phony scandals fabricated by FBI. Trump's are real.", 'Trump')
(u'Bogart, GA', '|', u'Trump was right again... https://t.co/l1sHK5qn4u', 'Trump')
(u'Missouri, USA', '|', u"@rosierifka @DebbieJones46 It's been @Morning_Joe's theme since Luck took over to bash @HillaryClinton @POTUS &amp; promote @realDonaldTrump!$$", 'Trump')
(u'Kentucky, USA', '|', u'@Morning_Joe @BernieSanders @HillaryClinton @JoeNBC @MSNBC  Mika are you in love with Joe or clown trump or both your poor husband', 'Trump')
(u'Manhattan, NY', '|', u'Trump can take positions with impunity because that is NOT what this election is about.', 'Trump')
(u'Maryland, USA', '|', u'Saying @realDonaldTrump lost Colorado because he had a bad ground game means Castro is ruler of Cuba because he has a good ground game.', 'Trump')
(u'South Carolina, USA', '|', u'@DefendingtheUSA @realDonaldTrump Awesome! Only @realDonaldTrump can #makeamericagreatagain', 'Trump')
(u'Georgia, USA', '|', u'AP-GfK Poll: Americans trust Hillary Clinton over Donald Trump to handle wide range of issues: https://t.co/tloyObx8EF', 'Trump')
(u'Georgia, USA', '|', u'@Dalmatio He will.\nThe GOP too stupid to steal the election from Trump', 'Trump')
(u'Chesapeake, VA', '|', u'.@TruckChick24 Are the Trumpsters of Colorado preparing to revolt?  https://t.co/6ksT3DTw3D', 'Trump')
(u'Michigan, USA', '|', u"@tedcruz this crap reminds to much of Obama' Vote Trump! https://t.co/bvk0ZjY6TY", 'Trump')
(u'West Haven, CT', '|', u'@hughhewitt @mikeallen @realDonaldTrump Which is why Ivanka would have been a better candidate than Old Fart Trump', 'Trump')
(u'Kentucky, USA', '|', u'#Trump in 2016 Temp:55.0\xb0F Wind:6.3mph Pressure: 30.00hpa Falling slowly Rain Today 0.00in.  Forecast: Unsettled, precipitation later', 'Trump')
(u'Washington, DC', '|', u'A new Clinton ad in New York is her first to take on Trump by name https://t.co/05tLue61qU', 'Trump')
(u'North Bay Shore, NY', '|', u'@texanmum @olof_gustafsson @realDonaldTrump never had a job?', 'Trump')
(u'Pelham, NY', '|', u"This is why u vote Bernie. If trump wins all the racist psychos will go wild and that's not safe  https://t.co/UxKPy0hzE7", 'Trump')
(u'Dublin, OH', '|', u"Saw this at Wendy's yesterday... Safe to say, We went somewhere else to eat... #NeverTrump https://t.co/nNsm3AD1tw", 'Trump')
(u'Kentucky, USA', '|', u'@SenSanders @morningmika shame on you for going against Hillary over how you feel about Joe and trump I have one respect for you zero', 'Trump')
(u'York, PA', '|', u'Obama es dominican mexico\nTrump to control chanel ted es', 'Trump')
(u'Mount Laurel, NJ', '|', u'@bpolitics If they really alienate Trump supporters, they will be losing more than the Presidency. Down Ticket Impact.', 'Trump')
(u'West Haven, CT', '|', u"@MarineVet310 @IngrahamAngle @realDonaldTrump @cnstitutionprty @LPNational A picture's worth a thousand words https://t.co/sV6lS1Tnn7", 'Trump')
(u'West Haven, CT', '|', u'@MarineVet310 @rothfarms @IngrahamAngle @realDonaldTrump @cnstitutionprty @LPNational A vote for Trump=A vote for Hillary', 'Trump')
(u'Woodcliff Lake, NJ', '|', u"Ted Cruz is bad for the nation like Trump is bad for the nation. We say lesser of two evils a lot-it's real now. https://t.co/G0cmm9D4O7", 'Trump')
(u'Greenville, SC', '|', u'@realDonaldTrump @foxandfriends politico\'s are saying we will come up short , what can i "we" do?', 'Trump')
(u'Michigan, USA', '|', u'@WSJPolitics Vote Trump!! https://t.co/wG8OD78UJ3', 'Trump')
(u'New Jersey, USA', '|', u'@Campaign_Trumpsy they let him help in DJT Not gettin 1237 then they blow him in bring in Private Ryan give John a cabinet spot for his part', 'Trump')
(u'North Ridgeville, OH', '|', u"@realDonaldTrump @foxandfriends thought you hated FoxNews, oh that's right, F&amp;F isn't real news, just 2 putz and a blonde bimbo", 'Trump')
(u'Cherry Hill, NJ', '|', u'#Drumpf is #Pathological #Liar &gt; Skilled #ConMan &gt; #NeverTrump &lt;&gt; #Trump explains #art of a #lie 2 his #supporters https://t.co/gT7SChXwzu', 'Trump')
(u'Kentucky, USA', '|', u'@politico @JoeNBC trumps a racist clown who will never be President!!! no matter how much you try to help him Beety eyes!!!', 'Trump')
(u'Vermont, USA', '|', u'@swebs @kimmie99 @lifecoachcathy @Dad_Trump2 @Shelly4Trump so Cruz is just supposed to give up because you Trump people say youvewon', 'Trump')
(u'Boston, MA', '|', u"Trump has harsh words for the Globe, Janet Jackson makes fans happy &amp; album release date for Drake.What's Hot &amp; Trending NEXT @HOT969Boston", 'Trump')
(u'Baldwin, NY', '|', u"@POTUS@realDonaldTrump@Morning_Joe I'm so happy u finally got it! The system is rigged! What took u so long2figure it out??", 'Trump')
(u'Mount Laurel, NJ', '|', u'@realDonaldTrump @DebbieSchlussel That is correct.', 'Trump')
(u'New Rochelle, NY', '|', u'@realDonaldTrump WHO CARES!', 'Trump')
(u'New Jersey, USA', '|', u'@kirstiealley @trumpy17 @realDonaldTrump Rense comes on like he is not anti Trump but he is in up to his neck BET', 'Trump')
(u'Kansas, USA', '|', u"@realDonaldTrump Maybe if you or 1 of the tools working for you had done some homework, you'd know of the CO CAUCUS. https://t.co/QAQPHqCjJc", 'Trump')
(u'Plainfield, IL', '|', u'@foxandfriends GRUMPY TRUMP AND HIS WALL,,ALL THAT IS NEEDED IS TO CONGRESS TO GET OFF THEIR BLACK ASSES AND FINISH IT !!', 'Trump')
(u'Nevada, USA', '|', u'@realDonaldTrump PLEASE! When u win the presidency KNOCK DOWN that hideous freedom tower PUT UP twin towers again! #BigmiddlefingertoEast', 'Trump')
(u'Ohio, USA', '|', u"@TANSTAAFL23 @ThePatriot143 Trump doesn't either.He points out when an election is unfair. You go to Canada and vote for Cruz...", 'Trump')
(u'Michigan, USA', '|', u'@BernieSanders America is broke! Working Americans have been lining you\'r pocket\'s you\'r entire Life" Vote Trump!! https://t.co/xFdoR7aMjx', 'Trump')
(u'Virginia Beach, VA', '|', u'A married gay couple with a Trump sign in their yard. Lmao what', 'Trump')
(u'Georgia, USA', '|', u"wow - they even spin the #s from AP showing trump down on every issue........it's not too bad....  /@Morning_Joe", 'Trump')
(u'New York, USA', '|', u'Y DONT TRUMP MAKE A CHIMERICAL LIKE THEY R BUT SHOW THE TRUTH WHAT THERE DOING AND WHAT IT WILL B LIKE IF HE ISNT PRESIDENT', 'Trump')
(u'Fort Thomas, KY', '|', u'WE HAVE YOUR BACK MR TRUMP TRUST THAT  https://t.co/0reaePgfNA', 'Trump')
(u'Washington, DC', '|', u'Talking about putting lipstick on a pig, watch #morningjoe analyse Trump/Clinton issues numbers.', 'Trump')
(u'North Carolina, USA', '|', u"Only @JoeNBC pretends the polls showing Clinton beating Trump by double digits don't really exist and that if he keeps talking it will help.", 'Trump')
(u'South Lockport, NY', '|', u'This evil scum sucker two headed snake Ted is the most evil politician I have ever seen in my life,please vote Trump https://t.co/CoklMPQTgO', 'Trump')
(u'Maine, USA', '|', u"@realDonaldTrump @foxandfriends Mr. President I'm sure you will do great, 2016 is our 1776 !!!!", 'Trump')
(u'Poughkeepsie, NY', '|', u'@realDonaldTrump it goes to show how corrupt the YS govt is. It needs to be overthrown.', 'Trump')
(u'New Jersey, USA', '|', u'@DanScavino @trumpy17 @cologop Reince comes on TV makes like he is for the proper way to do things turns around and lets this happenwatch hi', 'Trump')
(u'West Virginia, USA', '|', u'Because trumps supporters are mostly liberals they accepted, maybe even expect ,their candidate to be corrupt ! https://t.co/taNX28iced', 'Trump')
(u'Georgia, USA', '|', u'@JoeNBC trend lines on trumps unfavorability(via AP poll) -- those numbers are growing.....  more they see him more the dislike....no?', 'Trump')
(u'Charleston, WV', '|', u"@realDonaldTrump The political establishments do not respect Americans' votes and want total rule. Support Trump and beat the establishment!", 'Trump')
(u'Vermont, USA', '|', u"@lifecoachcathy @Dad_Trump2 @Shelly4Trump. Maybe if Trump could figure out which side of abortion,immigration,taxes he'd won already", 'Trump')
(u'Oklahoma, USA', '|', u'@foxandfriends @realDonaldTrump Let me guess...The Boston Globe is a loser newspaper and will be going out of business soon? #NeverTrump', 'Trump')
(u'Murraysville, NC', '|', u"#NeverCruz in #Colorado has proved now that our government is at war with it's people. Democracy is dead. #MakeAmericaGreatAgain #Trump2016", 'Trump')
(u'Poughkeepsie, NY', '|', u'If @realDonaldTrump is denied the nomination then millions and millions of people will storm the White House! Political corruption must stop', 'Trump')
(u'Georgia, USA', '|', u"@lgib15 That's why they've been mad for the last 7.5 years. That's why they gave Trump.", 'Trump')
(u'Greensboro, NC', '|', u'Trump hates being out maneuvered.! Just ask him, not every deal turns out like U want.Thankfully, Cruz knew the law. https://t.co/4SWHnogU1z', 'Trump')
(u'New York, USA', '|', u'FAMOUS PPLE R GOING TO START SPEAKING OUT AND THERE VOICES HAVE FOLLOWERS.TRUMP NEEDS THE PPLE INSIDE THE SYSTEM TO JOIN HIM ALSO', 'Trump')
(u'Chicago, IL', '|', u"@HuffPostPol Donald Trump's face &amp; everything he stands for embodies the 9/11 attacks. Justice will come calling, sooner rather than later.", 'Trump')
